walkers, Energy
210.000000, 0.351872
211.000000, 0.349496
211.000000, 0.349494
211.000000, 0.349493
210.000000, 0.351867
209.000000, 0.354252
209.000000, 0.354251
209.000000, 0.354250
209.000000, 0.354248
210.000000, 0.351861
210.000000, 0.351859
210.000000, 0.351858
209.000000, 0.354243
209.000000, 0.354242
209.000000, 0.354241
210.000000, 0.351853
210.000000, 0.351852
213.000000, 0.344758
214.000000, 0.342415
213.000000, 0.344755
213.000000, 0.344753
212.000000, 0.347104
211.000000, 0.349467
212.000000, 0.347101
212.000000, 0.347100
211.000000, 0.349462
211.000000, 0.349461
211.000000, 0.349460
211.000000, 0.349458
211.000000, 0.349457
212.000000, 0.347091
211.000000, 0.349454
210.000000, 0.351828
210.000000, 0.351826
212.000000, 0.347086
212.000000, 0.347084
212.000000, 0.347083
211.000000, 0.349445
211.000000, 0.349444
211.000000, 0.349442
212.000000, 0.347077
212.000000, 0.347075
212.000000, 0.347074
213.000000, 0.344719
212.000000, 0.347070
213.000000, 0.344716
213.000000, 0.344714
213.000000, 0.344713
213.000000, 0.344711
212.000000, 0.347062
212.000000, 0.347061
212.000000, 0.347059
211.000000, 0.349422
211.000000, 0.349420
211.000000, 0.349419
212.000000, 0.347053
212.000000, 0.347052
211.000000, 0.349414
213.000000, 0.344696
213.000000, 0.344694
213.000000, 0.344692
213.000000, 0.344691
214.000000, 0.342347
213.000000, 0.344687
212.000000, 0.347039
212.000000, 0.347037
213.000000, 0.344682
212.000000, 0.347034
212.000000, 0.347032
212.000000, 0.347031
214.000000, 0.342334
212.000000, 0.347027
212.000000, 0.347026
211.000000, 0.349388
209.000000, 0.354149
208.000000, 0.356546
209.000000, 0.354147
209.000000, 0.354145
208.000000, 0.356542
208.000000, 0.356541
208.000000, 0.356540
209.000000, 0.354141
210.000000, 0.351753
209.000000, 0.354139
208.000000, 0.356536
209.000000, 0.354136
209.000000, 0.354135
208.000000, 0.356532
209.000000, 0.354133
209.000000, 0.354132
209.000000, 0.354131
209.000000, 0.354130
209.000000, 0.354128
210.000000, 0.351741
210.000000, 0.351739
209.000000, 0.354125
207.000000, 0.358931
209.000000, 0.354123
208.000000, 0.356519
208.000000, 0.356518
210.000000, 0.351733
210.000000, 0.351731
209.000000, 0.354117
210.000000, 0.351729
209.000000, 0.354114
208.000000, 0.356511
209.000000, 0.354112
209.000000, 0.354111
208.000000, 0.356508
206.000000, 0.361338
206.000000, 0.361337
205.000000, 0.363769
204.000000, 0.366214
206.000000, 0.361335
206.000000, 0.361334
206.000000, 0.361333
206.000000, 0.361333
206.000000, 0.361332
206.000000, 0.361331
207.000000, 0.358909
205.000000, 0.363762
205.000000, 0.363762
205.000000, 0.363761
206.000000, 0.361327
206.000000, 0.361327
206.000000, 0.361326
206.000000, 0.361325
207.000000, 0.358903
207.000000, 0.358902
207.000000, 0.358901
210.000000, 0.351706
209.000000, 0.354091
209.000000, 0.354090
207.000000, 0.358897
206.000000, 0.361317
205.000000, 0.363749
205.000000, 0.363749
206.000000, 0.361315
205.000000, 0.363747
205.000000, 0.363747
204.000000, 0.366191
204.000000, 0.366190
205.000000, 0.363745
205.000000, 0.363744
206.000000, 0.361310
205.000000, 0.363743
203.000000, 0.368644
203.000000, 0.368644
203.000000, 0.368643
203.000000, 0.368643
204.000000, 0.366186
204.000000, 0.366185
205.000000, 0.363739
204.000000, 0.366184
205.000000, 0.363738
204.000000, 0.366183
204.000000, 0.366182
204.000000, 0.366182
204.000000, 0.366181
204.000000, 0.366181
203.000000, 0.368637
203.000000, 0.368637
203.000000, 0.368636
203.000000, 0.368636
204.000000, 0.366178
204.000000, 0.366178
204.000000, 0.366177
204.000000, 0.366177
204.000000, 0.366176
204.000000, 0.366176
205.000000, 0.363730
205.000000, 0.363730
204.000000, 0.366174
205.000000, 0.363728
206.000000, 0.361295
207.000000, 0.358873
206.000000, 0.361293
204.000000, 0.366170
204.000000, 0.366170
200.000000, 0.376071
201.000000, 0.373577
200.000000, 0.376070
198.000000, 0.381096
199.000000, 0.378577
202.000000, 0.371096
201.000000, 0.373577
202.000000, 0.371095
202.000000, 0.371095
202.000000, 0.371095
201.000000, 0.373576
201.000000, 0.373576
201.000000, 0.373576
201.000000, 0.373576
200.000000, 0.376069
199.000000, 0.378575
198.000000, 0.381094
199.000000, 0.378576
203.000000, 0.368625
204.000000, 0.366168
203.000000, 0.368624
204.000000, 0.366167
203.000000, 0.368624
203.000000, 0.368623
202.000000, 0.371092
201.000000, 0.373573
201.000000, 0.373573
201.000000, 0.373573
201.000000, 0.373573
201.000000, 0.373573
201.000000, 0.373572
201.000000, 0.373572
200.000000, 0.376066
202.000000, 0.371091
202.000000, 0.371090
202.000000, 0.371090
201.000000, 0.373571
202.000000, 0.371090
200.000000, 0.376065
198.000000, 0.381090
198.000000, 0.381090
198.000000, 0.381090
198.000000, 0.381091
197.000000, 0.383623
196.000000, 0.386168
195.000000, 0.388726
196.000000, 0.386169
196.000000, 0.386169
196.000000, 0.386170
197.000000, 0.383626
196.000000, 0.386171
195.000000, 0.388729
198.000000, 0.381096
198.000000, 0.381096
197.000000, 0.383628
198.000000, 0.381097
198.000000, 0.381097
197.000000, 0.383629
197.000000, 0.383629
197.000000, 0.383630
197.000000, 0.383630
196.000000, 0.386175
195.000000, 0.388733
195.000000, 0.388734
195.000000, 0.388734
196.000000, 0.386178
196.000000, 0.386178
195.000000, 0.388736
195.000000, 0.388737
194.000000, 0.391308
194.000000, 0.391309
194.000000, 0.391310
194.000000, 0.391311
194.000000, 0.391311
194.000000, 0.391312
193.000000, 0.393897
193.000000, 0.393898
193.000000, 0.393899
193.000000, 0.393900
193.000000, 0.393901
195.000000, 0.388747
195.000000, 0.388748
195.000000, 0.388748
195.000000, 0.388749
197.000000, 0.383648
196.000000, 0.386192
197.000000, 0.383648
197.000000, 0.383649
197.000000, 0.383649
197.000000, 0.383650
195.000000, 0.388752
196.000000, 0.386195
197.000000, 0.383651
197.000000, 0.383652
198.000000, 0.381120
198.000000, 0.381121
197.000000, 0.383653
198.000000, 0.381121
199.000000, 0.378603
201.000000, 0.373603
201.000000, 0.373603
201.000000, 0.373603
203.000000, 0.368652
203.000000, 0.368651
203.000000, 0.368651
204.000000, 0.366194
204.000000, 0.366193
204.000000, 0.366193
205.000000, 0.363747
204.000000, 0.366191
204.000000, 0.366191
204.000000, 0.366190
204.000000, 0.366190
204.000000, 0.366189
205.000000, 0.363744
207.000000, 0.358889
209.000000, 0.354080
211.000000, 0.349317
210.000000, 0.351691
210.000000, 0.351690
210.000000, 0.351688
211.000000, 0.349312
211.000000, 0.349310
212.000000, 0.346945
213.000000, 0.344590
212.000000, 0.346942
213.000000, 0.344587
213.000000, 0.344586
213.000000, 0.344584
212.000000, 0.346935
212.000000, 0.346934
212.000000, 0.346932
211.000000, 0.349295
210.000000, 0.351669
209.000000, 0.354054
209.000000, 0.354053
209.000000, 0.354052
209.000000, 0.354051
211.000000, 0.349287
209.000000, 0.354048
211.000000, 0.349285
212.000000, 0.346919
211.000000, 0.349282
213.000000, 0.344564
214.000000, 0.342220
216.000000, 0.337567
216.000000, 0.337565
216.000000, 0.337563
216.000000, 0.337561
215.000000, 0.339879
215.000000, 0.339877
214.000000, 0.342206
214.000000, 0.342205
213.000000, 0.344545
214.000000, 0.342201
213.000000, 0.344541
213.000000, 0.344540
212.000000, 0.346891
211.000000, 0.349253
210.000000, 0.351627
211.000000, 0.349251
211.000000, 0.349249
212.000000, 0.346884
212.000000, 0.346882
211.000000, 0.349245
210.000000, 0.351619
210.000000, 0.351618
210.000000, 0.351616
209.000000, 0.354002
210.000000, 0.351614
210.000000, 0.351613
209.000000, 0.353998
207.000000, 0.358805
208.000000, 0.356394
209.000000, 0.353995
209.000000, 0.353994
208.000000, 0.356391
208.000000, 0.356390
207.000000, 0.358798
209.000000, 0.353990
209.000000, 0.353988
209.000000, 0.353987
210.000000, 0.351600
210.000000, 0.351598
210.000000, 0.351597
210.000000, 0.351596
210.000000, 0.351594
209.000000, 0.353980
210.000000, 0.351592
210.000000, 0.351591
212.000000, 0.346850
212.000000, 0.346849
212.000000, 0.346847
211.000000, 0.349210
210.000000, 0.351583
209.000000, 0.353969
210.000000, 0.351581
210.000000, 0.351580
210.000000, 0.351578
210.000000, 0.351577
209.000000, 0.353963
208.000000, 0.356359
207.000000, 0.358768
207.000000, 0.358767
207.000000, 0.358766
207.000000, 0.358765
206.000000, 0.361186
209.000000, 0.353956
209.000000, 0.353955
210.000000, 0.351567
208.000000, 0.356351
208.000000, 0.356349
209.000000, 0.353950
210.000000, 0.351563
209.000000, 0.353948
210.000000, 0.351560
210.000000, 0.351559
210.000000, 0.351558
212.000000, 0.346817
212.000000, 0.346815
213.000000, 0.344461
214.000000, 0.342117
213.000000, 0.344458
213.000000, 0.344456
213.000000, 0.344454
212.000000, 0.346806
211.000000, 0.349168
211.000000, 0.349167
210.000000, 0.351541
209.000000, 0.353926
210.000000, 0.351538
209.000000, 0.353924
209.000000, 0.353922
208.000000, 0.356319
208.000000, 0.356318
208.000000, 0.356317
207.000000, 0.358726
206.000000, 0.361146
204.000000, 0.366024
204.000000, 0.366023
205.000000, 0.363578
204.000000, 0.366022
202.000000, 0.370948
202.000000, 0.370947
202.000000, 0.370947
203.000000, 0.368478
203.000000, 0.368477
203.000000, 0.368477
203.000000, 0.368477
204.000000, 0.366019
204.000000, 0.366019
203.000000, 0.368475
204.000000, 0.366018
205.000000, 0.363572
207.000000, 0.358717
208.000000, 0.356307
208.000000, 0.356306
209.000000, 0.353907
209.000000, 0.353905
210.000000, 0.351518
211.000000, 0.349141
210.000000, 0.351515
210.000000, 0.351514
211.000000, 0.349137
213.000000, 0.344419
213.000000, 0.344417
212.000000, 0.346768
213.000000, 0.344414
212.000000, 0.346765
214.000000, 0.342069
214.000000, 0.342067
214.000000, 0.342065
214.000000, 0.342063
214.000000, 0.342062
213.000000, 0.344402
213.000000, 0.344400
213.000000, 0.344399
213.000000, 0.344397
211.000000, 0.349112
211.000000, 0.349111
210.000000, 0.351485
211.000000, 0.349108
211.000000, 0.349107
211.000000, 0.349105
211.000000, 0.349104
211.000000, 0.349103
211.000000, 0.349101
211.000000, 0.349100
209.000000, 0.353860
207.000000, 0.358667
205.000000, 0.363521
206.000000, 0.361087
206.000000, 0.361086
206.000000, 0.361085
206.000000, 0.361085
206.000000, 0.361084
206.000000, 0.361083
206.000000, 0.361082
206.000000, 0.361081
207.000000, 0.358659
207.000000, 0.358658
207.000000, 0.358658
207.000000, 0.358657
207.000000, 0.358656
209.000000, 0.353847
209.000000, 0.353846
209.000000, 0.353845
208.000000, 0.356242
207.000000, 0.358650
209.000000, 0.353842
209.000000, 0.353841
209.000000, 0.353840
209.000000, 0.353838
209.000000, 0.353837
209.000000, 0.353836
209.000000, 0.353835
209.000000, 0.353834
210.000000, 0.351446
209.000000, 0.353831
209.000000, 0.353830
209.000000, 0.353829
207.000000, 0.358636
207.000000, 0.358635
206.000000, 0.361055
206.000000, 0.361054
206.000000, 0.361054
205.000000, 0.363486
204.000000, 0.365930
204.000000, 0.365930
204.000000, 0.365929
204.000000, 0.365929
204.000000, 0.365928
204.000000, 0.365928
204.000000, 0.365927
204.000000, 0.365927
204.000000, 0.365926
203.000000, 0.368383
204.000000, 0.365925
204.000000, 0.365925
204.000000, 0.365924
204.000000, 0.365924
205.000000, 0.363478
207.000000, 0.358623
207.000000, 0.358622
206.000000, 0.361043
206.000000, 0.361042
206.000000, 0.361041
206.000000, 0.361040
205.000000, 0.363473
205.000000, 0.363472
206.000000, 0.361038
205.000000, 0.363471
205.000000, 0.363470
205.000000, 0.363469
204.000000, 0.365914
204.000000, 0.365913
203.000000, 0.368370
203.000000, 0.368369
203.000000, 0.368369
203.000000, 0.368369
203.000000, 0.368368
202.000000, 0.370837
203.000000, 0.368368
203.000000, 0.368367
202.000000, 0.370836
202.000000, 0.370836
202.000000, 0.370835
202.000000, 0.370835
202.000000, 0.370835
202.000000, 0.370835
203.000000, 0.368365
202.000000, 0.370834
203.000000, 0.368365
202.000000, 0.370833
203.000000, 0.368364
203.000000, 0.368364
201.000000, 0.373314
201.000000, 0.373314
202.000000, 0.370832
202.000000, 0.370832
202.000000, 0.370832
202.000000, 0.370831
204.000000, 0.365905
204.000000, 0.365904
204.000000, 0.365904
204.000000, 0.365903
203.000000, 0.368360
203.000000, 0.368360
202.000000, 0.370828
202.000000, 0.370828
203.000000, 0.368359
203.000000, 0.368358
203.000000, 0.368358
203.000000, 0.368357
202.000000, 0.370826
201.000000, 0.373307
202.000000, 0.370826
201.000000, 0.373307
201.000000, 0.373307
201.000000, 0.373307
203.000000, 0.368356
203.000000, 0.368356
203.000000, 0.368355
200.000000, 0.375799
200.000000, 0.375799
200.000000, 0.375799
200.000000, 0.375799
201.000000, 0.373305
199.000000, 0.378305
198.000000, 0.380824
196.000000, 0.385901
194.000000, 0.391030
194.000000, 0.391030
195.000000, 0.388460
195.000000, 0.388461
194.000000, 0.391032
195.000000, 0.388463
195.000000, 0.388463
197.000000, 0.383362
196.000000, 0.385907
196.000000, 0.385907
194.000000, 0.391036
194.000000, 0.391037
194.000000, 0.391038
194.000000, 0.391038
194.000000, 0.391039
195.000000, 0.388469
195.000000, 0.388470
193.000000, 0.393625
193.000000, 0.393626
194.000000, 0.391043
194.000000, 0.391044
195.000000, 0.388474
193.000000, 0.393629
193.000000, 0.393630
194.000000, 0.391047
194.000000, 0.391048
194.000000, 0.391049
194.000000, 0.391050
194.000000, 0.391050
193.000000, 0.393635
194.000000, 0.391052
191.000000, 0.398845
192.000000, 0.396235
193.000000, 0.393639
193.000000, 0.393640
193.000000, 0.393641
193.000000, 0.393642
194.000000, 0.391059
194.000000, 0.391059
194.000000, 0.391060
194.000000, 0.391061
195.000000, 0.388491
195.000000, 0.388492
195.000000, 0.388492
195.000000, 0.388493
195.000000, 0.388494
197.000000, 0.383392
198.000000, 0.380861
199.000000, 0.378342
199.000000, 0.378343
198.000000, 0.380862
198.000000, 0.380862
200.000000, 0.375837
200.000000, 0.375837
200.000000, 0.375837
199.000000, 0.378343
199.000000, 0.378343
198.000000, 0.380862
196.000000, 0.385939
197.000000, 0.383395
197.000000, 0.383395
196.000000, 0.385940
197.000000, 0.383396
196.000000, 0.385941
196.000000, 0.385942
195.000000, 0.388500
194.000000, 0.391071
196.000000, 0.385943
196.000000, 0.385944
195.000000, 0.388502
196.000000, 0.385945
195.000000, 0.388503
195.000000, 0.388504
195.000000, 0.388505
194.000000, 0.391076
193.000000, 0.393661
193.000000, 0.393662
192.000000, 0.396260
192.000000, 0.396261
192.000000, 0.396262
193.000000, 0.393666
194.000000, 0.391083
194.000000, 0.391083
193.000000, 0.393668
192.000000, 0.396266
192.000000, 0.396268
192.000000, 0.396269
191.000000, 0.398881
191.000000, 0.398882
191.000000, 0.398883
192.000000, 0.396273
192.000000, 0.396274
191.000000, 0.398886
190.000000, 0.401512
192.000000, 0.396278
192.000000, 0.396279
192.000000, 0.396280
191.000000, 0.398892
191.000000, 0.398893
189.000000, 0.404157
189.000000, 0.404159
189.000000, 0.404160
189.000000, 0.404162
188.000000, 0.406816
189.000000, 0.404165
189.000000, 0.404166
189.000000, 0.404168
189.000000, 0.404169
189.000000, 0.404171
191.000000, 0.398909
191.000000, 0.398910
190.000000, 0.401536
190.000000, 0.401537
190.000000, 0.401539
190.000000, 0.401540
189.000000, 0.404180
189.000000, 0.404181
189.000000, 0.404183
189.000000, 0.404184
187.000000, 0.409505
187.000000, 0.409507
187.000000, 0.409508
188.000000, 0.406843
189.000000, 0.404192
188.000000, 0.406846
187.000000, 0.409515
187.000000, 0.409516
187.000000, 0.409518
187.000000, 0.409520
187.000000, 0.409522
187.000000, 0.409523
187.000000, 0.409525
187.000000, 0.409527
187.000000, 0.409528
187.000000, 0.409530
187.000000, 0.409532
188.000000, 0.406867
187.000000, 0.409535
186.000000, 0.412218
186.000000, 0.412220
186.000000, 0.412222
187.000000, 0.409543
187.000000, 0.409544
188.000000, 0.406879
188.000000, 0.406881
187.000000, 0.409549
187.000000, 0.409551
187.000000, 0.409553
186.000000, 0.412235
187.000000, 0.409556
187.000000, 0.409558
190.000000, 0.401602
190.000000, 0.401603
190.000000, 0.401605
189.000000, 0.404244
193.000000, 0.393774
193.000000, 0.393775
193.000000, 0.393776
192.000000, 0.396374
192.000000, 0.396375
192.000000, 0.396377
192.000000, 0.396378
192.000000, 0.396379
191.000000, 0.398991
191.000000, 0.398992
192.000000, 0.396382
192.000000, 0.396383
192.000000, 0.396384
191.000000, 0.398996
190.000000, 0.401622
191.000000, 0.398999
191.000000, 0.399000
191.000000, 0.399001
191.000000, 0.399002
190.000000, 0.401628
190.000000, 0.401629
190.000000, 0.401631
189.000000, 0.404270
189.000000, 0.404272
189.000000, 0.404273
189.000000, 0.404275
190.000000, 0.401638
190.000000, 0.401639
190.000000, 0.401640
188.000000, 0.406933
188.000000, 0.406934
187.000000, 0.409603
187.000000, 0.409604
188.000000, 0.406939
189.000000, 0.404288
189.000000, 0.404290
189.000000, 0.404291
188.000000, 0.406945
187.000000, 0.409614
189.000000, 0.404296
189.000000, 0.404298
190.000000, 0.401660
190.000000, 0.401662
192.000000, 0.396427
191.000000, 0.399039
193.000000, 0.393832
194.000000, 0.391249
195.000000, 0.388679
195.000000, 0.388680
195.000000, 0.388681
196.000000, 0.386124
196.000000, 0.386124
196.000000, 0.386125
196.000000, 0.386125
195.000000, 0.388683
194.000000, 0.391255
195.000000, 0.388685
196.000000, 0.386128
196.000000, 0.386128
195.000000, 0.388686
194.000000, 0.391258
194.000000, 0.391258
194.000000, 0.391259
194.000000, 0.391260
194.000000, 0.391261
194.000000, 0.391262
194.000000, 0.391262
194.000000, 0.391263
194.000000, 0.391264
195.000000, 0.388694
195.000000, 0.388695
194.000000, 0.391266
195.000000, 0.388696
197.000000, 0.383595
197.000000, 0.383595
198.000000, 0.381064
198.000000, 0.381064
197.000000, 0.383596
196.000000, 0.386141
195.000000, 0.388699
194.000000, 0.391270
195.000000, 0.388700
194.000000, 0.391272
194.000000, 0.391272
195.000000, 0.388703
194.000000, 0.391274
195.000000, 0.388704
195.000000, 0.388705
195.000000, 0.388705
195.000000, 0.388706
195.000000, 0.388707
194.000000, 0.391278
195.000000, 0.388708
195.000000, 0.388709
196.000000, 0.386152
196.000000, 0.386152
199.000000, 0.378558
201.000000, 0.373558
201.000000, 0.373558
201.000000, 0.373558
201.000000, 0.373557
201.000000, 0.373557
201.000000, 0.373557
200.000000, 0.376051
200.000000, 0.376051
199.000000, 0.378557
200.000000, 0.376051
203.000000, 0.368607
205.000000, 0.363704
205.000000, 0.363704
204.000000, 0.366148
204.000000, 0.366147
204.000000, 0.366147
205.000000, 0.363701
205.000000, 0.363701
205.000000, 0.363700
205.000000, 0.363700
204.000000, 0.366144
204.000000, 0.366143
202.000000, 0.371069
202.000000, 0.371069
203.000000, 0.368599
202.000000, 0.371068
202.000000, 0.371068
202.000000, 0.371068
201.000000, 0.373549
202.000000, 0.371067
202.000000, 0.371067
202.000000, 0.371067
202.000000, 0.371067
201.000000, 0.373548
201.000000, 0.373548
201.000000, 0.373547
201.000000, 0.373547
201.000000, 0.373547
202.000000, 0.371066
203.000000, 0.368596
203.000000, 0.368596
201.000000, 0.373546
201.000000, 0.373546
201.000000, 0.373546
201.000000, 0.373546
201.000000, 0.373546
200.000000, 0.376039
200.000000, 0.376039
200.000000, 0.376039
200.000000, 0.376039
200.000000, 0.376039
200.000000, 0.376039
200.000000, 0.376039
200.000000, 0.376039
200.000000, 0.376039
198.000000, 0.381064
197.000000, 0.383596
196.000000, 0.386141
196.000000, 0.386142
196.000000, 0.386142
196.000000, 0.386143
196.000000, 0.386143
195.000000, 0.388701
195.000000, 0.388702
195.000000, 0.388703
195.000000, 0.388703
194.000000, 0.391275
194.000000, 0.391275
198.000000, 0.381072
199.000000, 0.378553
199.000000, 0.378553
199.000000, 0.378553
200.000000, 0.376047
200.000000, 0.376047
199.000000, 0.378553
199.000000, 0.378554
198.000000, 0.381073
198.000000, 0.381073
198.000000, 0.381073
198.000000, 0.381073
198.000000, 0.381074
198.000000, 0.381074
198.000000, 0.381074
198.000000, 0.381074
197.000000, 0.383606
197.000000, 0.383607
198.000000, 0.381075
199.000000, 0.378557
200.000000, 0.376051
199.000000, 0.378557
199.000000, 0.378557
198.000000, 0.381076
199.000000, 0.378557
199.000000, 0.378557
198.000000, 0.381077
198.000000, 0.381077
198.000000, 0.381077
197.000000, 0.383609
197.000000, 0.383609
196.000000, 0.386154
196.000000, 0.386155
196.000000, 0.386155
197.000000, 0.383611
196.000000, 0.386156
194.000000, 0.391285
192.000000, 0.396467
192.000000, 0.396468
192.000000, 0.396469
192.000000, 0.396470
192.000000, 0.396471
192.000000, 0.396472
193.000000, 0.393876
193.000000, 0.393877
191.000000, 0.399086
191.000000, 0.399087
191.000000, 0.399088
191.000000, 0.399090
191.000000, 0.399091
191.000000, 0.399092
193.000000, 0.393885
193.000000, 0.393886
193.000000, 0.393887
194.000000, 0.391303
192.000000, 0.396486
192.000000, 0.396487
192.000000, 0.396488
192.000000, 0.396489
193.000000, 0.393892
193.000000, 0.393893
193.000000, 0.393894
193.000000, 0.393895
193.000000, 0.393896
194.000000, 0.391313
195.000000, 0.388743
195.000000, 0.388744
197.000000, 0.383642
197.000000, 0.383643
196.000000, 0.386187
196.000000, 0.386188
196.000000, 0.386188
196.000000, 0.386189
196.000000, 0.386189
198.000000, 0.381114
198.000000, 0.381114
198.000000, 0.381114
197.000000, 0.383646
197.000000, 0.383647
198.000000, 0.381115
198.000000, 0.381116
198.000000, 0.381116
198.000000, 0.381116
197.000000, 0.383648
199.000000, 0.378598
199.000000, 0.378598
200.000000, 0.376092
199.000000, 0.378598
200.000000, 0.376092
201.000000, 0.373598
198.000000, 0.381117
197.000000, 0.383649
197.000000, 0.383649
196.000000, 0.386194
195.000000, 0.388752
195.000000, 0.388753
196.000000, 0.386196
196.000000, 0.386197
196.000000, 0.386197
196.000000, 0.386198
196.000000, 0.386198
196.000000, 0.386199
196.000000, 0.386199
196.000000, 0.386200
196.000000, 0.386200
196.000000, 0.386201
197.000000, 0.383657
198.000000, 0.381125
198.000000, 0.381126
198.000000, 0.381126
198.000000, 0.381126
198.000000, 0.381126
198.000000, 0.381127
198.000000, 0.381127
198.000000, 0.381127
198.000000, 0.381127
199.000000, 0.378609
199.000000, 0.378609
200.000000, 0.376103
201.000000, 0.373609
201.000000, 0.373609
201.000000, 0.373609
201.000000, 0.373609
201.000000, 0.373608
201.000000, 0.373608
202.000000, 0.371127
203.000000, 0.368657
203.000000, 0.368657
204.000000, 0.366200
204.000000, 0.366199
205.000000, 0.363754
204.000000, 0.366198
205.000000, 0.363752
204.000000, 0.366197
204.000000, 0.366196
205.000000, 0.363751
205.000000, 0.363750
203.000000, 0.368652
204.000000, 0.366194
204.000000, 0.366194
203.000000, 0.368650
202.000000, 0.371119
202.000000, 0.371119
202.000000, 0.371119
202.000000, 0.371118
201.000000, 0.373599
203.000000, 0.368649
202.000000, 0.371117
202.000000, 0.371117
204.000000, 0.366191
205.000000, 0.363745
205.000000, 0.363745
206.000000, 0.361311
206.000000, 0.361310
207.000000, 0.358888
204.000000, 0.366187
205.000000, 0.363741
205.000000, 0.363741
206.000000, 0.361307
207.000000, 0.358885
207.000000, 0.358884
208.000000, 0.356473
209.000000, 0.354074
209.000000, 0.354073
208.000000, 0.356470
209.000000, 0.354071
209.000000, 0.354070
209.000000, 0.354069
209.000000, 0.354068
209.000000, 0.354067
210.000000, 0.351679
209.000000, 0.354064
210.000000, 0.351677
209.000000, 0.354062
209.000000, 0.354061
209.000000, 0.354060
210.000000, 0.351672
210.000000, 0.351671
210.000000, 0.351670
209.000000, 0.354055
208.000000, 0.356452
207.000000, 0.358861
207.000000, 0.358860
207.000000, 0.358859
207.000000, 0.358858
206.000000, 0.361279
207.000000, 0.358856
207.000000, 0.358856
206.000000, 0.361276
206.000000, 0.361275
207.000000, 0.358853
207.000000, 0.358852
208.000000, 0.356442
206.000000, 0.361272
206.000000, 0.361271
206.000000, 0.361270
207.000000, 0.358848
206.000000, 0.361269
206.000000, 0.361268
206.000000, 0.361267
205.000000, 0.363700
207.000000, 0.358845
205.000000, 0.363698
205.000000, 0.363697
206.000000, 0.361264
206.000000, 0.361263
204.000000, 0.366140
204.000000, 0.366140
203.000000, 0.368596
203.000000, 0.368596
203.000000, 0.368596
203.000000, 0.368595
203.000000, 0.368595
203.000000, 0.368594
203.000000, 0.368594
205.000000, 0.363692
204.000000, 0.366136
204.000000, 0.366136
203.000000, 0.368592
202.000000, 0.371061
201.000000, 0.373542
201.000000, 0.373542
202.000000, 0.371060
202.000000, 0.371060
202.000000, 0.371060
202.000000, 0.371060
202.000000, 0.371059
201.000000, 0.373541
201.000000, 0.373540
202.000000, 0.371059
201.000000, 0.373540
203.000000, 0.368589
202.000000, 0.371058
202.000000, 0.371058
202.000000, 0.371058
201.000000, 0.373539
201.000000, 0.373539
200.000000, 0.376032
200.000000, 0.376032
199.000000, 0.378539
199.000000, 0.378539
199.000000, 0.378539
196.000000, 0.386134
198.000000, 0.381058
198.000000, 0.381059
198.000000, 0.381059
197.000000, 0.383591
197.000000, 0.383591
195.000000, 0.388694
195.000000, 0.388694
196.000000, 0.386137
196.000000, 0.386138
196.000000, 0.386138
196.000000, 0.386139
197.000000, 0.383595
197.000000, 0.383595
196.000000, 0.386140
196.000000, 0.386141
196.000000, 0.386141
196.000000, 0.386142
195.000000, 0.388700
195.000000, 0.388700
195.000000, 0.388701
192.000000, 0.396454
192.000000, 0.396455
192.000000, 0.396456
191.000000, 0.399068
194.000000, 0.391277
194.000000, 0.391277
195.000000, 0.388707
195.000000, 0.388708
195.000000, 0.388709
194.000000, 0.391280
194.000000, 0.391281
195.000000, 0.388711
195.000000, 0.388711
195.000000, 0.388712
194.000000, 0.391283
193.000000, 0.393868
195.000000, 0.388714
195.000000, 0.388715
193.000000, 0.393870
191.000000, 0.399080
191.000000, 0.399081
191.000000, 0.399082
191.000000, 0.399083
190.000000, 0.401709
190.000000, 0.401710
192.000000, 0.396476
192.000000, 0.396477
192.000000, 0.396478
192.000000, 0.396479
192.000000, 0.396480
193.000000, 0.393884
193.000000, 0.393884
193.000000, 0.393885
191.000000, 0.399095
190.000000, 0.401720
189.000000, 0.404360
188.000000, 0.407014
188.000000, 0.407016
188.000000, 0.407017
188.000000, 0.407019
188.000000, 0.407020
188.000000, 0.407022
189.000000, 0.404371
189.000000, 0.404372
190.000000, 0.401735
192.000000, 0.396501
190.000000, 0.401738
190.000000, 0.401739
190.000000, 0.401740
191.000000, 0.399117
191.000000, 0.399118
191.000000, 0.399119
192.000000, 0.396509
193.000000, 0.393913
192.000000, 0.396511
192.000000, 0.396512
193.000000, 0.393916
194.000000, 0.391333
194.000000, 0.391333
195.000000, 0.388763
197.000000, 0.383662
198.000000, 0.381131
198.000000, 0.381131
198.000000, 0.381131
199.000000, 0.378613
199.000000, 0.378613
199.000000, 0.378613
199.000000, 0.378613
199.000000, 0.378613
199.000000, 0.378613
199.000000, 0.378613
199.000000, 0.378614
199.000000, 0.378614
199.000000, 0.378614
199.000000, 0.378614
200.000000, 0.376108
200.000000, 0.376108
200.000000, 0.376108
199.000000, 0.378614
199.000000, 0.378614
202.000000, 0.371133
201.000000, 0.373614
203.000000, 0.368663
203.000000, 0.368663
203.000000, 0.368663
202.000000, 0.371131
201.000000, 0.373612
199.000000, 0.378612
201.000000, 0.373612
202.000000, 0.371131
203.000000, 0.368662
203.000000, 0.368661
204.000000, 0.366204
201.000000, 0.373611
201.000000, 0.373611
201.000000, 0.373611
200.000000, 0.376104
199.000000, 0.378611
199.000000, 0.378611
