# dt = 0.00100 ps ; n_timesteps = 1000
# masses = [1.24e-03, 1.24e-03, 1.24e-03] m_asu ; kappa = 6.2391e+01 m_asu ps^(-2)
# t[ps], q_1[Å], q_2[Å], q_3[Å], v_1[Å/ps], v_2[Å/ps], v_3[Å/ps], E_kin[eV], E_pot[eV]
5.08000e-01, 2.41050e-04, 2.66095e-03, 4.29721e-03, 2.43699e+00, 8.03761e-01, -2.07760e+00, 6.78497e-03, 8.44066e-04 
5.09000e-01, 2.73264e-03, 3.44507e-03, 2.07091e-03, 2.44096e+00, 7.31832e-01, -2.24376e+00, 7.17519e-03, 4.41474e-04 
5.10000e-01, 5.12298e-03, 4.12461e-03, -1.90307e-04, 2.23693e+00, 5.96425e-01, -2.14832e+00, 6.20830e-03, 1.43176e-03 
5.11000e-01, 7.20651e-03, 4.63792e-03, -2.22572e-03, 1.83855e+00, 4.05673e-01, -1.80762e+00, 4.23999e-03, 3.45005e-03 
5.12000e-01, 8.80009e-03, 4.93596e-03, -3.80556e-03, 1.27621e+00, 1.75805e-01, -1.26540e+00, 2.02954e-03, 5.71716e-03 
5.13000e-01, 9.75892e-03, 4.98953e-03, -4.75652e-03, 5.94744e-01, -7.11442e-02, -5.87516e-01, 4.38140e-04, 7.34944e-03 
5.14000e-01, 9.98958e-03, 4.79367e-03, -4.98059e-03, -1.49906e-01, -3.10600e-01, 1.45696e-01, 8.72420e-05, 7.70937e-03 
5.15000e-01, 9.45911e-03, 4.36833e-03, -4.46513e-03, -8.95096e-01, -5.19131e-01, 8.48735e-01, 1.11474e-03, 6.65580e-03 
5.16000e-01, 8.19938e-03, 3.75541e-03, -3.28312e-03, -1.57658e+00, -6.77946e-01, 1.44068e+00, 3.12490e-03, 4.59504e-03 
5.17000e-01, 6.30595e-03, 3.01244e-03, -1.58378e-03, -2.13400e+00, -7.75614e-01, 1.85422e+00, 5.34866e-03, 2.31613e-03 
5.18000e-01, 3.93138e-03, 2.20418e-03, 4.25319e-04, -2.51638e+00, -8.09555e-01, 2.04301e+00, 6.94684e-03, 6.79568e-04 
5.19000e-01, 1.27320e-03, 1.39333e-03, 2.50225e-03, -2.68708e+00, -7.86070e-01, 1.98644e+00, 7.33448e-03, 2.84703e-04 
5.20000e-01, -1.44279e-03, 6.32039e-04, 4.39819e-03, -2.62783e+00, -7.18904e-01, 1.69133e+00, 6.40004e-03, 1.24515e-03 
5.21000e-01, -3.98246e-03, -4.44791e-05, 5.88492e-03, -2.34118e+00, -6.26612e-01, 1.19065e+00, 4.53815e-03, 3.15566e-03 
5.22000e-01, -6.12515e-03, -6.21184e-04, 6.77950e-03, -1.85125e+00, -5.29172e-01, 5.39212e-01, 2.48829e-03, 5.25776e-03 
5.23000e-01, -7.68497e-03, -1.10282e-03, 6.96334e-03, -1.20228e+00, -4.44448e-01, -1.92805e-01, 1.04574e-03, 6.73617e-03 
5.24000e-01, -8.52970e-03, -1.51008e-03, 6.39389e-03, -4.55055e-01, -3.85095e-01, -9.27770e-01, 7.56915e-04, 7.03099e-03 
5.25000e-01, -8.59508e-03, -1.87301e-03, 5.10780e-03, 3.18482e-01, -3.56448e-01, -1.58903e+00, 1.71378e-03, 6.04826e-03 
5.26000e-01, -7.89274e-03, -2.22298e-03, 3.21582e-03, 1.04223e+00, -3.55751e-01, -2.10888e+00, 3.52286e-03, 4.19152e-03 
5.27000e-01, -6.51062e-03, -2.58452e-03, 8.90054e-04, 1.64366e+00, -3.72856e-01, -2.43515e+00, 5.45879e-03, 2.20450e-03 
5.28000e-01, -4.60541e-03, -2.96869e-03, -1.65447e-03, 2.06165e+00, -3.92254e-01, -2.53600e+00, 6.74401e-03, 8.84486e-04 
5.29000e-01, -2.38733e-03, -3.36902e-03, -4.18195e-03, 2.25331e+00, -3.96106e-01, -2.40230e+00, 6.84968e-03, 7.74039e-04 
5.30000e-01, -9.87916e-05, -3.76090e-03, -6.45907e-03, 2.19923e+00, -3.67720e-01, -2.04764e+00, 5.70405e-03, 1.94723e-03 
5.31000e-01, 2.01114e-03, -4.10446e-03, -8.27722e-03, 1.90627e+00, -2.94874e-01, -1.50614e+00, 3.72771e-03, 3.97335e-03 
5.32000e-01, 3.71375e-03, -4.35065e-03, -9.47136e-03, 1.40744e+00, -1.72413e-01, -8.28450e-01, 1.67857e-03, 6.07546e-03 
5.33000e-01, 4.82603e-03, -4.44929e-03, -9.93412e-03, 7.58882e-01, -3.64984e-03, -7.63516e-02, 3.62076e-04, 7.42738e-03 
5.34000e-01, 5.23152e-03, -4.35795e-03, -9.62406e-03, 3.40673e-02, 1.99689e-01, 6.83217e-01, 3.16067e-04, 7.47695e-03 
5.35000e-01, 4.89416e-03, -4.04991e-03, -8.56768e-03, -6.84154e-01, 4.18962e-01, 1.38431e+00, 1.59327e-03, 6.16935e-03 
5.36000e-01, 3.86321e-03, -3.52002e-03, -6.85545e-03, -1.31279e+00, 6.31329e-01, 1.96763e+00, 3.73037e-03, 3.97925e-03 
5.37000e-01, 2.26857e-03, -2.78725e-03, -4.63243e-03, -1.77819e+00, 8.13232e-01, 2.38535e+00, 5.92099e-03, 1.73359e-03 
5.38000e-01, 3.06824e-04, -1.89356e-03, -2.08474e-03, -2.02458e+00, 9.44045e-01, 2.60472e+00, 7.32854e-03, 2.90695e-04 
5.39000e-01, -1.78059e-03, -8.99163e-04, 5.77019e-04, -2.02070e+00, 1.00930e+00, 2.61030e+00, 7.41623e-03, 2.01506e-04 
5.40000e-01, -3.73458e-03, 1.25044e-04, 3.13587e-03, -1.76367e+00, 1.00294e+00, 2.40481e+00, 6.16143e-03, 1.48935e-03 
5.41000e-01, -5.30793e-03, 1.10671e-03, 5.38664e-03, -1.27958e+00, 9.28167e-01, 2.00852e+00, 4.06609e-03, 3.63911e-03 
5.42000e-01, -6.29374e-03, 1.98138e-03, 7.15290e-03, -6.20698e-01, 7.96891e-01, 1.45741e+00, 1.95702e-03, 5.80226e-03 
5.43000e-01, -6.54933e-03, 2.70049e-03, 8.30145e-03, 1.40347e-01, 6.27670e-01, 8.00143e-01, 6.55940e-04, 7.13556e-03 
5.44000e-01, -6.01304e-03, 3.23672e-03, 8.75319e-03, 9.18782e-01, 4.42668e-01, 9.41300e-02, 6.52878e-04, 7.13640e-03 
5.45000e-01, -4.71176e-03, 3.58583e-03, 8.48971e-03, 1.62730e+00, 2.64060e-01, -5.99131e-01, 1.91499e-03, 5.83897e-03 
5.46000e-01, -2.75844e-03, 3.76484e-03, 7.55492e-03, 2.18593e+00, 1.10515e-01, -1.21910e+00, 3.90661e-03, 3.79348e-03 
5.47000e-01, -3.39897e-04, 3.80686e-03, 6.05151e-03, 2.53098e+00, -5.64830e-03, -1.71132e+00, 5.80976e-03, 1.83960e-03 
5.48000e-01, 2.30352e-03, 3.75354e-03, 4.13228e-03, 2.62203e+00, -8.01633e-02, -2.03228e+00, 6.85359e-03, 7.68279e-04 
5.49000e-01, 4.90416e-03, 3.64653e-03, 1.98695e-03, 2.44622e+00, -1.17083e-01, -2.15353e+00, 6.61943e-03, 1.00869e-03 
5.50000e-01, 7.19596e-03, 3.51937e-03, -1.74784e-04, 2.01933e+00, -1.27597e-01, -2.06478e+00, 5.20153e-03, 2.46370e-03 
5.51000e-01, 8.94281e-03, 3.39134e-03, -2.14260e-03, 1.38362e+00, -1.27597e-01, -1.77544e+00, 3.16355e-03, 4.55478e-03 
5.52000e-01, 9.96319e-03, 3.26418e-03, -3.72566e-03, 6.02811e-01, -1.34446e-01, -1.31452e+00, 1.31290e-03, 6.45372e-03 
5.53000e-01, 1.01484e-02, 3.12244e-03, -4.77165e-03, -2.45160e-01, -1.63490e-01, -7.28571e-01, 3.84422e-04, 7.40706e-03 
5.54000e-01, 9.47287e-03, 2.93720e-03, -5.18281e-03, -1.07675e+00, -2.24950e-01, -7.77797e-02, 7.56860e-04, 7.02665e-03 
5.55000e-01, 7.99494e-03, 2.67254e-03, -4.92721e-03, -1.81168e+00, -3.21727e-01, 5.69533e-01, 2.30912e-03, 5.43675e-03 
5.56000e-01, 5.84952e-03, 2.29375e-03, -4.04374e-03, -2.38112e+00, -4.48511e-01, 1.14363e+00, 4.46806e-03, 3.22485e-03 
5.57000e-01, 3.23269e-03, 1.77552e-03, -2.63995e-03, -2.73436e+00, -5.92360e-01, 1.58060e+00, 6.42681e-03, 1.21785e-03 
5.58000e-01, 3.80800e-04, 1.10903e-03, -8.82531e-04, -2.84318e+00, -7.34657e-01, 1.82945e+00, 7.45025e-03, 1.69094e-04 
5.59000e-01, -2.45368e-03, 3.06209e-04, 1.01894e-03, -2.70382e+00, -8.54120e-01, 1.85807e+00, 7.15295e-03, 4.73662e-04 
5.60000e-01, -5.02684e-03, -5.99214e-04, 2.83362e-03, -2.33623e+00, -9.30353e-01, 1.65764e+00, 5.64593e-03, 2.01793e-03 
5.61000e-01, -7.12613e-03, -1.55450e-03, 4.33421e-03, -1.78108e+00, -9.47337e-01, 1.24440e+00, 3.49676e-03, 4.22034e-03 
5.62000e-01, -8.58899e-03, -2.49389e-03, 5.32242e-03, -1.09487e+00, -8.96256e-01, 6.58940e-01, 1.51629e-03, 6.24981e-03 
5.63000e-01, -9.31587e-03, -3.34701e-03, 5.65209e-03, -3.43827e-01, -7.77182e-01, -3.74960e-02, 4.50387e-04, 7.34161e-03 
5.64000e-01, -9.27665e-03, -4.04825e-03, 5.24743e-03, 4.02727e-01, -5.99312e-01, -7.69127e-01, 6.92677e-04, 7.09188e-03 
5.65000e-01, -8.51041e-03, -4.54564e-03, 4.11384e-03, 1.07887e+00, -3.79731e-01, -1.45370e+00, 2.12946e-03, 5.61694e-03 
5.66000e-01, -7.11890e-03, -4.80771e-03, 2.34003e-03, 1.62783e+00, -1.40870e-01, -2.01158e+00, 4.18009e-03, 3.51218e-03 
5.67000e-01, -5.25475e-03, -4.82738e-03, 9.06882e-05, 2.00656e+00, 9.28773e-02, -2.37487e+00, 6.02162e-03, 1.62187e-03 
5.68000e-01, -3.10579e-03, -4.62196e-03, -2.40970e-03, 2.18879e+00, 2.98854e-01, -2.49544e+00, 6.91318e-03, 7.06434e-04 
5.69000e-01, -8.77161e-04, -4.22967e-03, -4.90020e-03, 2.16660e+00, 4.59504e-01, -2.35089e+00, 6.49281e-03, 1.13771e-03 
5.70000e-01, 1.22740e-03, -3.70295e-03, -7.11148e-03, 1.95024e+00, 5.64854e-01, -1.94764e+00, 4.92678e-03, 2.74539e-03 
5.71000e-01, 3.02333e-03, -3.09996e-03, -8.79549e-03, 1.56670e+00, 6.13712e-01, -1.32085e+00, 2.84799e-03, 4.88005e-03 
5.72000e-01, 4.36081e-03, -2.47553e-03, -9.75318e-03, 1.05688e+00, 6.13372e-01, -5.30888e-01, 1.10479e-03, 6.67086e-03 
5.73000e-01, 5.13708e-03, -1.87322e-03, -9.85726e-03, 4.71845e-01, 5.77909e-01, 3.43034e-01, 4.19675e-04, 7.37598e-03 
5.74000e-01, 5.30450e-03, -1.31971e-03, -9.06711e-03, -1.31520e-01, 5.25358e-01, 1.21153e+00, 1.09611e-03, 6.68370e-03 
5.75000e-01, 4.87404e-03, -8.22499e-04, -7.43419e-03, -6.95368e-01, 4.74276e-01, 1.98492e+00, 2.89313e-03, 4.84117e-03 
5.76000e-01, 3.91376e-03, -3.71158e-04, -5.09728e-03, -1.16574e+00, 4.40284e-01, 2.58310e+00, 5.11934e-03, 2.55791e-03 
5.77000e-01, 2.54256e-03, 5.80691e-05, -2.26799e-03, -1.49719e+00, 4.33198e-01, 2.94441e+00, 6.90784e-03, 7.23473e-04 
5.78000e-01, 9.19391e-04, 4.95237e-04, 7.91549e-04, -1.65684e+00, 4.55224e-01, 3.03228e+00, 7.56028e-03, 5.42655e-05 
5.79000e-01, -7.71117e-04, 9.68516e-04, 3.79657e-03, -1.62759e+00, 5.00555e-01, 2.83900e+00, 6.82116e-03, 8.12102e-04 
5.80000e-01, -2.33578e-03, 1.49635e-03, 6.46955e-03, -1.41009e+00, 5.56428e-01, 2.38622e+00, 4.97420e-03, 2.70554e-03 
5.81000e-01, -3.59130e-03, 2.08137e-03, 8.56900e-03, -1.02336e+00, 6.05447e-01, 1.72212e+00, 2.72581e-03, 5.00979e-03 
5.82000e-01, -4.38250e-03, 2.70724e-03, 9.91380e-03, -5.03693e-01, 6.28798e-01, 9.15745e-01, 9.25929e-04, 6.85327e-03 
5.83000e-01, -4.59869e-03, 3.33897e-03, 1.04005e-02, 9.79795e-02, 6.09769e-01, 4.90858e-02, 2.38893e-04, 7.55521e-03 
5.84000e-01, -4.18654e-03, 3.92678e-03, 1.00120e-02, 7.20393e-01, 5.36986e-01, -7.91932e-01, 8.92812e-04, 6.88240e-03 
5.85000e-01, -3.15790e-03, 4.41294e-03, 8.81663e-03, 1.29751e+00, 4.06788e-01, -1.52665e+00, 2.60140e-03, 5.12901e-03 
5.86000e-01, -1.59153e-03, 4.74036e-03, 6.95867e-03, 1.76494e+00, 2.24328e-01, -2.08794e+00, 4.68344e-03, 2.99381e-03 
5.87000e-01, 3.71984e-04, 4.86160e-03, 4.64075e-03, 2.06670e+00, 3.19109e-03, -2.42869e+00, 6.32964e-03, 1.30647e-03 
5.88000e-01, 2.54188e-03, 4.74674e-03, 2.10129e-03, 2.16145e+00, -2.36409e-01, -2.52582e+00, 6.91326e-03, 7.09271e-04 
5.89000e-01, 4.69488e-03, 4.38878e-03, -4.10892e-04, 2.02767e+00, -4.70574e-01, -2.38160e+00, 6.22702e-03, 1.41444e-03 
5.90000e-01, 6.59722e-03, 3.80559e-03, -2.66191e-03, 1.66705e+00, -6.75306e-01, -2.02223e+00, 4.55875e-03, 3.12674e-03 
5.91000e-01, 8.02898e-03, 3.03817e-03, -4.45535e-03, 1.10548e+00, -8.30146e-01, -1.49399e+00, 2.57873e-03, 5.15897e-03 
5.92000e-01, 8.80817e-03, 2.14530e-03, -5.64990e-03, 3.91474e-01, -9.21242e-01, -8.57602e-01, 1.08136e-03, 6.69654e-03 
5.93000e-01, 8.81193e-03, 1.19568e-03, -6.17056e-03, -4.07944e-01, -9.43354e-01, -1.81416e-01, 6.77943e-04, 7.11239e-03 
5.94000e-01, 7.99228e-03, 2.58593e-04, -6.01273e-03, -1.21375e+00, -9.00440e-01, 4.65674e-01, 1.55651e-03, 6.21316e-03 
5.95000e-01, 6.38443e-03, -6.05199e-04, -5.23921e-03, -1.94302e+00, -8.04759e-01, 1.02095e+00, 3.40158e-03, 4.32179e-03 
5.96000e-01, 4.10625e-03, -1.35092e-03, -3.97083e-03, -2.51785e+00, -6.74621e-01, 1.43355e+00, 5.50805e-03, 2.16101e-03 
5.97000e-01, 1.34873e-03, -1.95444e-03, -2.37211e-03, -2.87410e+00, -5.31204e-01, 1.66863e+00, 7.04984e-03, 5.78094e-04 
5.98000e-01, -1.64194e-03, -2.41333e-03, -6.33563e-04, -2.96886e+00, -3.94957e-01, 1.70982e+00, 7.40253e-03, 2.14001e-04 
5.99000e-01, -4.58899e-03, -2.74436e-03, 1.04753e-03, -2.78581e+00, -2.82224e-01, 1.55982e+00, 6.39414e-03, 1.24586e-03 
6.00000e-01, -7.21357e-03, -2.97778e-03, 2.48607e-03, -2.33765e+00, -2.02648e-01, 1.23931e+00, 4.38264e-03, 3.30708e-03 
6.01000e-01, -9.26429e-03, -3.14965e-03, 3.52615e-03, -1.66531e+00, -1.57808e-01, 7.84407e-01, 2.12453e-03, 5.62191e-03 
6.02000e-01, -1.05442e-02, -3.29340e-03, 4.05489e-03, -8.33952e-01, -1.41302e-01, 2.42967e-01, 4.82030e-04, 7.30576e-03 
6.03000e-01, -1.09322e-02, -3.43226e-03, 4.01208e-03, 7.39264e-02, -1.40252e-01, -3.29911e-01, 8.33867e-05, 7.71390e-03 
6.04000e-01, -1.03963e-02, -3.57390e-03, 3.39507e-03, 9.67364e-01, -1.37973e-01, -8.76747e-01, 1.07271e-03, 6.69836e-03 
6.05000e-01, -8.99746e-03, -3.70820e-03, 2.25859e-03, 1.75692e+00, -1.17322e-01, -1.34261e+00, 3.05168e-03, 4.66791e-03 
6.06000e-01, -6.88251e-03, -3.80854e-03, 7.09842e-04, 2.36447e+00, -6.41442e-02, -1.67977e+00, 5.23836e-03, 2.42507e-03 
6.07000e-01, -4.26853e-03, -3.83649e-03, -1.10095e-03, 2.73178e+00, 2.97816e-02, -1.85176e+00, 6.77947e-03, 8.45466e-04 
6.08000e-01, -1.41894e-03, -3.74898e-03, -2.99367e-03, 2.82675e+00, 1.64830e-01, -1.83663e+00, 7.08964e-03, 5.29543e-04 
6.09000e-01, 1.38498e-03, -3.50683e-03, -4.77420e-03, 2.64662e+00, 3.32982e-01, -1.62912e+00, 6.08050e-03, 1.56748e-03 
6.10000e-01, 3.87429e-03, -3.08302e-03, -6.25192e-03, 2.21787e+00, 5.18754e-01, -1.24163e+00, 4.18853e-03, 3.51082e-03 
6.11000e-01, 5.82071e-03, -2.46932e-03, -7.25745e-03, 1.59280e+00, 7.01454e-01, -7.03661e-01, 2.19343e-03, 5.55909e-03 
6.12000e-01, 7.05988e-03, -1.68011e-03, -7.65924e-03, 8.43213e-01, 8.58404e-01, -6.00026e-02, 9.03386e-04, 6.88306e-03 
6.13000e-01, 7.50714e-03, -7.52515e-04, -7.37746e-03, 5.21291e-02, 9.68560e-01, 6.32695e-01, 8.34714e-04, 6.95332e-03 
6.14000e-01, 7.16414e-03, 2.57012e-04, -6.39385e-03, -6.95635e-01, 1.01595e+00, 1.31052e+00, 2.01253e-03, 5.74459e-03 
6.15000e-01, 6.11587e-03, 1.27938e-03, -4.75642e-03, -1.32275e+00, 9.92316e-01, 1.90789e+00, 3.96739e-03, 3.73877e-03 
6.16000e-01, 4.51865e-03, 2.24164e-03, -2.57808e-03, -1.76752e+00, 8.98537e-01, 2.36374e+00, 5.92446e-03, 1.73069e-03 
6.17000e-01, 2.58082e-03, 3.07646e-03, -2.89390e-05, -1.99008e+00, 7.44571e-01, 2.62769e+00, 7.10748e-03, 5.16304e-04 
6.18000e-01, 5.38482e-04, 3.73078e-03, 2.67730e-03, -1.97583e+00, 5.47924e-01, 2.66554e+00, 7.03883e-03, 5.85179e-04 
6.19000e-01, -1.37084e-03, 4.17231e-03, 5.30214e-03, -1.73606e+00, 3.30920e-01, 2.46366e+00, 5.72169e-03, 1.93396e-03 
6.20000e-01, -2.93363e-03, 4.39262e-03, 7.60461e-03, -1.30567e+00, 1.17213e-01, 2.03139e+00, 3.63795e-03, 4.06873e-03 
6.21000e-01, -3.98218e-03, 4.40673e-03, 9.36493e-03, -7.38518e-01, -7.18702e-02, 1.40137e+00, 1.56497e-03, 6.19283e-03 
6.22000e-01, -4.41067e-03, 4.24888e-03, 1.04074e-02, -1.00940e-01, -2.20525e-01, 6.27275e-01, 2.81506e-04, 7.50817e-03 
6.23000e-01, -4.18406e-03, 3.96568e-03, 1.06195e-02, 5.35703e-01, -3.20693e-01, -2.20759e-01, 2.72956e-04, 7.51719e-03 
6.24000e-01, -3.33926e-03, 3.60750e-03, 9.96584e-03, 1.10257e+00, -3.72929e-01, -1.06274e+00, 1.54612e-03, 6.21271e-03 
6.25000e-01, -1.97891e-03, 3.21982e-03, 8.49401e-03, 1.54022e+00, -3.85784e-01, -1.81687e+00, 3.62368e-03, 4.08374e-03 
6.26000e-01, -2.58812e-04, 2.83593e-03, 6.33210e-03, 1.80414e+00, -3.73833e-01, -2.40822e+00, 5.72243e-03, 1.93296e-03 
6.27000e-01, 1.62938e-03, 2.47216e-03, 3.67757e-03, 1.86847e+00, -3.54685e-01, -2.77689e+00, 7.05058e-03, 5.72209e-04 
6.28000e-01, 3.47814e-03, 2.12656e-03, 7.78311e-04, 1.72773e+00, -3.45514e-01, -2.88498e+00, 7.11245e-03, 5.09975e-04 
6.29000e-01, 5.08483e-03, 1.78113e-03, -2.09239e-03, 1.39647e+00, -3.59710e-01, -2.72119e+00, 5.90304e-03, 1.75169e-03 
6.30000e-01, 6.27107e-03, 1.40714e-03, -4.66406e-03, 9.07193e-01, -4.04246e-01, -2.30264e+00, 3.91399e-03, 3.79327e-03 
6.31000e-01, 6.89921e-03, 9.72638e-04, -6.69768e-03, 3.06718e-01, -4.78200e-01, -1.67354e+00, 1.94404e-03, 5.81532e-03 
6.32000e-01, 6.88451e-03, 4.50738e-04, -8.01114e-03, -3.48472e-01, -5.72725e-01, -9.00640e-01, 7.84592e-04, 7.00560e-03 
6.33000e-01, 6.20227e-03, -1.72813e-04, -8.49895e-03, -9.97435e-01, -6.72446e-01, -6.61644e-02, 9.03370e-04, 6.88379e-03 
6.34000e-01, 4.88964e-03, -8.94154e-04, -8.14347e-03, -1.58012e+00, -7.58068e-01, 7.41239e-01, 2.25362e-03, 5.49755e-03 
6.35000e-01, 3.04204e-03, -1.68895e-03, -7.01648e-03, -2.04240e+00, -8.09745e-01, 1.43634e+00, 4.28841e-03, 3.40809e-03 
6.36000e-01, 8.04840e-04, -2.51365e-03, -5.27078e-03, -2.34053e+00, -8.10627e-01, 1.94688e+00, 6.17761e-03, 1.46753e-03 
6.37000e-01, -1.63902e-03, -3.31020e-03, -3.12272e-03, -2.44467e+00, -7.49980e-01, 2.22162e+00, 7.14168e-03, 4.76222e-04 
6.38000e-01, -4.08450e-03, -4.01360e-03, -8.27535e-04, -2.34134e+00, -6.25332e-01, 2.23608e+00, 6.76727e-03, 8.58622e-04 
6.39000e-01, -6.32170e-03, -4.56087e-03, 1.34943e-03, -2.03465e+00, -4.43274e-01, 1.99504e+00, 5.17612e-03, 2.48992e-03 
6.40000e-01, -8.15379e-03, -4.90015e-03, 3.16253e-03, -1.54621e+00, -2.18767e-01, 1.53179e+00, 2.97817e-03, 4.74417e-03 
6.41000e-01, -9.41413e-03, -4.99840e-03, 4.41301e-03, -9.13749e-01, 2.69469e-02, 9.04026e-01, 1.02877e-03, 6.74363e-03 
6.42000e-01, -9.98129e-03, -4.84626e-03, 4.97059e-03, -1.88337e-01, 2.69472e-01, 1.86992e-01, 8.90350e-05, 7.70751e-03 
6.43000e-01, -9.79080e-03, -4.45946e-03, 4.78699e-03, 5.69461e-01, 4.84918e-01, -5.35281e-01, 5.26520e-04, 7.25902e-03 
6.44000e-01, -8.84237e-03, -3.87642e-03, 3.90003e-03, 1.29448e+00, 6.53467e-01, -1.17959e+00, 2.17473e-03, 5.56936e-03 
6.45000e-01, -7.20184e-03, -3.15252e-03, 2.42781e-03, 1.92249e+00, 7.62268e-01, -1.67290e+00, 4.40383e-03, 3.28481e-03 
6.46000e-01, -4.99739e-03, -2.35189e-03, 5.54222e-04, 2.39599e+00, 8.07168e-01, -1.96031e+00, 6.37028e-03, 1.27044e-03 
6.47000e-01, -2.40987e-03, -1.53819e-03, -1.49281e-03, 2.66976e+00, 7.92991e-01, -2.01076e+00, 7.34402e-03, 2.74451e-04 
6.48000e-01, 3.42133e-04, -7.65904e-04, -3.46729e-03, 2.71566e+00, 7.32353e-01, -1.81989e+00, 6.98523e-03, 6.44633e-04 
6.49000e-01, 3.02145e-03, -7.34815e-05, -5.13259e-03, 2.52603e+00, 6.43199e-01, -1.40989e+00, 5.46609e-03, 2.20382e-03 
6.50000e-01, 5.39420e-03, 5.20494e-04, -6.28706e-03, 2.11543e+00, 5.45512e-01, -8.26315e-01, 3.39544e-03, 4.32744e-03 
6.51000e-01, 7.25231e-03, 1.01754e-03, -6.78522e-03, 1.52011e+00, 4.57753e-01, -1.32569e-01, 1.57955e-03, 6.18887e-03 
6.52000e-01, 8.43443e-03, 1.43600e-03, -6.55220e-03, 7.95359e-01, 3.93654e-01, 5.97409e-01, 7.12306e-04, 7.07700e-03 
6.53000e-01, 8.84303e-03, 1.80485e-03, -5.59040e-03, 1.06058e-02, 3.59901e-01, 1.28723e+00, 1.11198e-03, 6.66575e-03 
6.54000e-01, 8.45564e-03, 2.15580e-03, -3.97774e-03, -7.57172e-01, 3.55120e-01, 1.86606e+00, 2.60261e-03, 5.13565e-03 
6.55000e-01, 7.32868e-03, 2.51509e-03, -1.85828e-03, -1.43125e+00, 3.70320e-01, 2.27562e+00, 4.58337e-03, 3.10269e-03 
6.56000e-01, 5.59314e-03, 2.89644e-03, 5.73512e-04, -1.94329e+00, 3.90719e-01, 2.47564e+00, 6.25995e-03, 1.38134e-03 
6.57000e-01, 3.44210e-03, 3.29653e-03, 3.09299e-03, -2.24095e+00, 3.98633e-01, 2.44707e+00, 6.95148e-03, 6.69991e-04 
6.58000e-01, 1.11124e-03, 3.69371e-03, 5.46764e-03, -2.29399e+00, 3.76918e-01, 2.19317e+00, 6.35745e-03, 1.27733e-03 
6.59000e-01, -1.14589e-03, 4.05036e-03, 7.47934e-03, -2.09818e+00, 3.12366e-01, 1.73832e+00, 4.68149e-03, 2.99515e-03 
6.60000e-01, -3.08513e-03, 4.31844e-03, 8.94429e-03, -1.67639e+00, 1.98465e-01, 1.12488e+00, 2.56117e-03, 5.17001e-03 
6.61000e-01, -4.49867e-03, 4.44729e-03, 9.72909e-03, -1.07660e+00, 3.70269e-02, 4.08615e-01, 8.26176e-04, 6.95099e-03 
6.62000e-01, -5.23834e-03, 4.39250e-03, 9.76152e-03, -3.67038e-01, -1.61604e-01, -3.46752e-01, 1.74937e-04, 7.62125e-03 
6.63000e-01, -5.23274e-03, 4.12409e-03, 9.03559e-03, 3.71219e-01, -3.79811e-01, -1.07546e+00, 8.95423e-04, 6.88472e-03 
6.64000e-01, -4.49590e-03, 3.63287e-03, 7.61061e-03, 1.05323e+00, -5.95242e-01, -1.71540e+00, 2.74239e-03, 4.99232e-03 
6.65000e-01, -3.12629e-03, 2.93360e-03, 5.60480e-03, 1.59982e+00, -7.84193e-01, -2.21321e+00, 5.02441e-03, 2.65301e-03 
6.66000e-01, -1.29625e-03, 2.06449e-03, 3.18419e-03, 1.94674e+00, -9.25279e-01, -2.52847e+00, 6.87070e-03, 7.60157e-04 
6.67000e-01, 7.67201e-04, 1.08305e-03, 5.47856e-04, 2.05214e+00, -1.00277e+00, -2.63665e+00, 7.57377e-03, 3.97720e-05 
6.68000e-01, 2.80803e-03, 5.89500e-05, -2.08911e-03, 1.90156e+00, -1.00903e+00, -2.53078e+00, 6.87059e-03, 7.61823e-04 
6.69000e-01, 4.57033e-03, -9.35022e-04, -4.51370e-03, 1.50979e+00, -9.45688e-01, -2.22179e+00, 5.04773e-03, 2.63218e-03 
6.70000e-01, 5.82762e-03, -1.83243e-03, -6.53269e-03, 9.19280e-01, -8.23230e-01, -1.73748e+00, 2.82669e-03, 4.91034e-03 
6.71000e-01, 6.40889e-03, -2.58148e-03, -7.98867e-03, 1.95352e-01, -6.59258e-01, -1.12027e+00, 1.07537e-03, 6.70567e-03 
6.72000e-01, 6.21832e-03, -3.15094e-03, -8.77322e-03, -5.81201e-01, -4.75559e-01, -4.23796e-01, 4.62785e-04, 7.33186e-03 
6.73000e-01, 5.24649e-03, -3.53260e-03, -8.83626e-03, -1.32333e+00, -2.94560e-01, 2.91323e-01, 1.19676e-03, 6.57618e-03 
6.74000e-01, 3.57167e-03, -3.74006e-03, -8.19058e-03, -1.94757e+00, -1.35759e-01, 9.62475e-01, 2.94879e-03, 4.77635e-03 
6.75000e-01, 1.35135e-03, -3.80412e-03, -6.91131e-03, -2.38338e+00, -1.27237e-02, 1.53034e+00, 4.99323e-03, 2.67737e-03 
6.76000e-01, -1.19509e-03, -3.76551e-03, -5.12990e-03, -2.58091e+00, 6.88319e-02, 1.94416e+00, 6.50130e-03, 1.12967e-03 
6.77000e-01, -3.81046e-03, -3.66645e-03, -3.02298e-03, -2.51627e+00, 1.11573e-01, 2.16655e+00, 6.87002e-03, 7.51586e-04 
