# dt = 0.00020 ps ; n_timesteps = 10000
# masses = [1.66e-03, 1.24e-03, 1.66e-03] m_asu ; kappa = 9.9825e+01 m_asu ps^(-2)
# t[ps], q_1[Å], q_2[Å], q_3[Å], v_1[Å/ps], v_2[Å/ps], v_3[Å/ps], E_kin[eV], E_pot[eV]
4.76400e-01, -1.21467e-02, -7.43442e-03, 1.14814e-02, 1.36572e+00, 2.40152e+00, -3.16857e+00, 1.34597e-02, 1.89675e-02 
4.76600e-01, -1.18679e-02, -6.93134e-03, 1.08249e-02, 1.42381e+00, 2.61823e+00, -3.38935e+00, 1.54714e-02, 1.69530e-02 
4.76800e-01, -1.15772e-02, -6.38713e-03, 1.01257e-02, 1.48477e+00, 2.81184e+00, -3.59566e+00, 1.74675e-02, 1.49543e-02 
4.77000e-01, -1.12740e-02, -5.80660e-03, 9.38665e-03, 1.54893e+00, 2.98064e+00, -3.78654e+00, 1.94057e-02, 1.30136e-02 
4.77200e-01, -1.09576e-02, -5.19488e-03, 8.61105e-03, 1.61654e+00, 3.12313e+00, -3.96113e+00, 2.12459e-02, 1.11711e-02 
4.77400e-01, -1.06273e-02, -4.55735e-03, 7.80220e-03, 1.68778e+00, 3.23808e+00, -4.11865e+00, 2.29514e-02, 9.46361e-03 
4.77600e-01, -1.02825e-02, -3.89965e-03, 6.96359e-03, 1.76275e+00, 3.32444e+00, -4.25846e+00, 2.44896e-02, 7.92366e-03 
4.77800e-01, -9.92225e-03, -3.22757e-03, 6.09882e-03, 1.84148e+00, 3.38148e+00, -4.38001e+00, 2.58334e-02, 6.57850e-03 
4.78000e-01, -9.54589e-03, -2.54706e-03, 5.21159e-03, 1.92392e+00, 3.40868e+00, -4.48287e+00, 2.69615e-02, 5.44947e-03 
4.78200e-01, -9.15268e-03, -1.86410e-03, 4.30567e-03, 2.00993e+00, 3.40580e+00, -4.56672e+00, 2.78590e-02, 4.55151e-03 
4.78400e-01, -8.74192e-03, -1.18474e-03, 3.38490e-03, 2.09931e+00, 3.37287e+00, -4.63137e+00, 2.85176e-02, 3.89282e-03 
4.78600e-01, -8.31296e-03, -5.14955e-04, 2.45312e-03, 2.19175e+00, 3.31018e+00, -4.67675e+00, 2.89359e-02, 3.47484e-03 
4.78800e-01, -7.86522e-03, 1.39334e-04, 1.51420e-03, 2.28689e+00, 3.21828e+00, -4.70290e+00, 2.91190e-02, 3.29239e-03 
4.79000e-01, -7.39820e-03, 7.72356e-04, 5.71961e-04, 2.38427e+00, 3.09798e+00, -4.70997e+00, 2.90784e-02, 3.33407e-03 
4.79200e-01, -6.91151e-03, 1.37853e-03, -3.69791e-04, 2.48337e+00, 2.95035e+00, -4.69824e+00, 2.88311e-02, 3.58280e-03 
4.79400e-01, -6.40486e-03, 1.95249e-03, -1.30733e-03, 2.58359e+00, 2.77668e+00, -4.66809e+00, 2.83989e-02, 4.01656e-03 
4.79600e-01, -5.87808e-03, 2.48920e-03, -2.23703e-03, 2.68428e+00, 2.57852e+00, -4.62001e+00, 2.78080e-02, 4.60936e-03 
4.79800e-01, -5.33115e-03, 2.98390e-03, -3.15534e-03, 2.78471e+00, 2.35760e+00, -4.55460e+00, 2.70871e-02, 5.33218e-03 
4.80000e-01, -4.76419e-03, 3.43224e-03, -4.05886e-03, 2.88411e+00, 2.11588e+00, -4.47254e+00, 2.62671e-02, 6.15413e-03 
4.80200e-01, -4.17750e-03, 3.83025e-03, -4.94435e-03, 2.98167e+00, 1.85549e+00, -4.37461e+00, 2.53796e-02, 7.04356e-03 
4.80400e-01, -3.57152e-03, 4.17443e-03, -5.80871e-03, 3.07651e+00, 1.57873e+00, -4.26168e+00, 2.44559e-02, 7.96920e-03 
4.80600e-01, -2.94690e-03, 4.46174e-03, -6.64903e-03, 3.16775e+00, 1.28803e+00, -4.13469e+00, 2.35255e-02, 8.90128e-03 
4.80800e-01, -2.30443e-03, 4.68965e-03, -7.46259e-03, 3.25445e+00, 9.85976e-01, -3.99464e+00, 2.26157e-02, 9.81252e-03 
4.81000e-01, -1.64511e-03, 4.85613e-03, -8.24688e-03, 3.33570e+00, 6.75218e-01, -3.84260e+00, 2.17504e-02, 1.06791e-02 
4.81200e-01, -9.70147e-04, 4.95973e-03, -8.99962e-03, 3.41054e+00, 3.58502e-01, -3.67967e+00, 2.09492e-02, 1.14813e-02 
4.81400e-01, -2.80899e-04, 4.99953e-03, -9.71875e-03, 3.47803e+00, 3.86234e-02, -3.50702e+00, 2.02269e-02, 1.22042e-02 
4.81600e-01, 4.21065e-04, 4.97518e-03, -1.04024e-02, 3.53724e+00, -2.81596e-01, -3.32584e+00, 1.95932e-02, 1.28381e-02 
4.81800e-01, 1.13400e-03, 4.88690e-03, -1.10491e-02, 3.58725e+00, -5.99331e-01, -3.13732e+00, 1.90527e-02, 1.33786e-02 
4.82000e-01, 1.85596e-03, 4.73545e-03, -1.16574e-02, 3.62718e+00, -9.11778e-01, -2.94269e+00, 1.86043e-02, 1.38266e-02 
4.82200e-01, 2.58487e-03, 4.52218e-03, -1.22262e-02, 3.65617e+00, -1.21618e+00, -2.74317e+00, 1.82420e-02, 1.41882e-02 
4.82400e-01, 3.31843e-03, 4.24898e-03, -1.27546e-02, 3.67344e+00, -1.50985e+00, -2.53997e+00, 1.79552e-02, 1.44741e-02 
4.82600e-01, 4.05424e-03, 3.91824e-03, -1.32422e-02, 3.67822e+00, -1.79020e+00, -2.33429e+00, 1.77290e-02, 1.46992e-02 
4.82800e-01, 4.78972e-03, 3.53290e-03, -1.36883e-02, 3.66984e+00, -2.05475e+00, -2.12731e+00, 1.75453e-02, 1.48815e-02 
4.83000e-01, 5.52218e-03, 3.09634e-03, -1.40931e-02, 3.64767e+00, -2.30117e+00, -1.92014e+00, 1.73837e-02, 1.50417e-02 
4.83200e-01, 6.24879e-03, 2.61243e-03, -1.44564e-02, 3.61117e+00, -2.52729e+00, -1.71390e+00, 1.72222e-02, 1.52018e-02 
4.83400e-01, 6.96665e-03, 2.08543e-03, -1.47786e-02, 3.55989e+00, -2.73110e+00, -1.50961e+00, 1.70385e-02, 1.53842e-02 
4.83600e-01, 7.67275e-03, 1.51999e-03, -1.50602e-02, 3.49346e+00, -2.91082e+00, -1.30827e+00, 1.68107e-02, 1.56107e-02 
4.83800e-01, 8.36403e-03, 9.21101e-04, -1.53019e-02, 3.41161e+00, -3.06486e+00, -1.11078e+00, 1.65190e-02, 1.59014e-02 
4.84000e-01, 9.03739e-03, 2.94048e-04, -1.55046e-02, 3.31417e+00, -3.19185e+00, -9.17999e-01, 1.61458e-02, 1.62736e-02 
4.84200e-01, 9.68970e-03, -3.55637e-04, -1.56691e-02, 3.20105e+00, -3.29067e+00, -7.30694e-01, 1.56776e-02, 1.67413e-02 
4.84400e-01, 1.03178e-02, -1.02222e-03, -1.57968e-02, 3.07231e+00, -3.36046e+00, -5.49554e-01, 1.51046e-02, 1.73140e-02 
4.84600e-01, 1.09186e-02, -1.69982e-03, -1.58890e-02, 2.92807e+00, -3.40060e+00, -3.75183e-01, 1.44223e-02, 1.79963e-02 
4.84800e-01, 1.14890e-02, -2.38246e-03, -1.59469e-02, 2.76859e+00, -3.41074e+00, -2.08098e-01, 1.36312e-02, 1.87878e-02 
4.85000e-01, 1.20261e-02, -3.06412e-03, -1.59722e-02, 2.59423e+00, -3.39078e+00, -4.87250e-02, 1.27376e-02, 1.96822e-02 
4.85200e-01, 1.25267e-02, -3.73877e-03, -1.59664e-02, 2.40546e+00, -3.34090e+00, 1.02600e-01, 1.17529e-02, 2.06679e-02 
4.85400e-01, 1.29882e-02, -4.40048e-03, -1.59312e-02, 2.20285e+00, -3.26154e+00, 2.45632e-01, 1.06939e-02, 2.17282e-02 
4.85600e-01, 1.34079e-02, -5.04339e-03, -1.58681e-02, 1.98709e+00, -3.15340e+00, 3.80219e-01, 9.58250e-03, 2.28413e-02 
4.85800e-01, 1.37831e-02, -5.66184e-03, -1.57791e-02, 1.75894e+00, -3.01743e+00, 5.06297e-01, 8.44441e-03, 2.39812e-02 
4.86000e-01, 1.41115e-02, -6.25036e-03, -1.56656e-02, 1.51929e+00, -2.85485e+00, 6.23889e-01, 7.30902e-03, 2.51186e-02 
4.86200e-01, 1.43908e-02, -6.80377e-03, -1.55295e-02, 1.26911e+00, -2.66707e+00, 7.33103e-01, 6.20816e-03, 2.62215e-02 
4.86400e-01, 1.46191e-02, -7.31719e-03, -1.53724e-02, 1.00945e+00, -2.45576e+00, 8.34130e-01, 5.17516e-03, 2.72566e-02 
4.86600e-01, 1.47946e-02, -7.78608e-03, -1.51959e-02, 7.41440e-01, -2.22278e+00, 9.27234e-01, 4.24367e-03, 2.81902e-02 
4.86800e-01, 1.49157e-02, -8.20630e-03, -1.50015e-02, 4.66295e-01, -1.97018e+00, 1.01275e+00, 3.44652e-03, 2.89893e-02 
4.87000e-01, 1.49811e-02, -8.57415e-03, -1.47908e-02, 1.85284e-01, -1.70021e+00, 1.09109e+00, 2.81461e-03, 2.96229e-02 
4.87200e-01, 1.49898e-02, -8.88638e-03, -1.45651e-02, -1.00268e-01, -1.41523e+00, 1.16270e+00, 2.37571e-03, 3.00633e-02 
4.87400e-01, 1.49410e-02, -9.14024e-03, -1.43257e-02, -3.88987e-01, -1.11776e+00, 1.22811e+00, 2.15350e-03, 3.02867e-02 
4.87600e-01, 1.48342e-02, -9.33349e-03, -1.40738e-02, -6.79461e-01, -8.10430e-01, 1.28786e+00, 2.16663e-03, 3.02744e-02 
4.87800e-01, 1.46692e-02, -9.46441e-03, -1.38105e-02, -9.70249e-01, -4.95949e-01, 1.34257e+00, 2.42795e-03, 3.00135e-02 
4.88000e-01, 1.44461e-02, -9.53187e-03, -1.35368e-02, -1.25990e+00, -1.77092e-01, 1.39284e+00, 2.94394e-03, 2.94975e-02 
4.88200e-01, 1.41652e-02, -9.53525e-03, -1.32534e-02, -1.54694e+00, 1.43328e-01, 1.43934e+00, 3.71434e-03, 2.87266e-02 
4.88400e-01, 1.38273e-02, -9.47453e-03, -1.29611e-02, -1.82990e+00, 4.62482e-01, 1.48271e+00, 4.73196e-03, 2.77081e-02 
4.88600e-01, 1.34333e-02, -9.35026e-03, -1.26603e-02, -2.10735e+00, 7.77556e-01, 1.52363e+00, 5.98279e-03, 2.64560e-02 
4.88800e-01, 1.29844e-02, -9.16351e-03, -1.23516e-02, -2.37785e+00, 1.08577e+00, 1.56275e+00, 7.44621e-03, 2.49909e-02 
4.89000e-01, 1.24821e-02, -8.91595e-03, -1.20352e-02, -2.64001e+00, 1.38440e+00, 1.60072e+00, 9.09556e-03, 2.33395e-02 
4.89200e-01, 1.19284e-02, -8.60975e-03, -1.17113e-02, -2.89248e+00, 1.67082e+00, 1.63817e+00, 1.08988e-02, 2.15340e-02 
4.89400e-01, 1.13251e-02, -8.24762e-03, -1.13799e-02, -3.13396e+00, 1.94249e+00, 1.67570e+00, 1.28194e-02, 1.96109e-02 
4.89600e-01, 1.06748e-02, -7.83275e-03, -1.10410e-02, -3.36322e+00, 2.19703e+00, 1.71388e+00, 1.48174e-02, 1.76103e-02 
4.89800e-01, 9.97986e-03, -7.36881e-03, -1.06944e-02, -3.57909e+00, 2.43218e+00, 1.75321e+00, 1.68504e-02, 1.55745e-02 
4.90000e-01, 9.24315e-03, -6.85988e-03, -1.03397e-02, -3.78048e+00, 2.64586e+00, 1.79418e+00, 1.88751e-02, 1.35471e-02 
4.90200e-01, 8.46767e-03, -6.31046e-03, -9.97672e-03, -3.96639e+00, 2.83621e+00, 1.83721e+00, 2.08481e-02, 1.15715e-02 
4.90400e-01, 7.65659e-03, -5.72540e-03, -9.60487e-03, -4.13592e+00, 3.00152e+00, 1.88263e+00, 2.27277e-02, 9.68944e-03 
4.90600e-01, 6.81330e-03, -5.10986e-03, -9.22367e-03, -4.28827e+00, 3.14035e+00, 1.93075e+00, 2.44745e-02, 7.94035e-03 
4.90800e-01, 5.94129e-03, -4.46926e-03, -8.83257e-03, -4.42272e+00, 3.25148e+00, 1.98179e+00, 2.60532e-02, 6.35977e-03 
4.91000e-01, 5.04421e-03, -3.80927e-03, -8.43095e-03, -4.53870e+00, 3.33391e+00, 2.03588e+00, 2.74329e-02, 4.97849e-03 
4.91200e-01, 4.12581e-03, -3.13570e-03, -8.01821e-03, -4.63572e+00, 3.38692e+00, 2.09310e+00, 2.85885e-02, 3.82173e-03 
4.91400e-01, 3.18992e-03, -2.45450e-03, -7.59371e-03, -4.71341e+00, 3.41005e+00, 2.15343e+00, 2.95010e-02, 2.90846e-03 
4.91600e-01, 2.24044e-03, -1.77168e-03, -7.15684e-03, -4.77155e+00, 3.40309e+00, 2.21679e+00, 3.01582e-02, 2.25091e-03 
4.91800e-01, 1.28130e-03, -1.09326e-03, -6.70700e-03, -4.81000e+00, 3.36610e+00, 2.28301e+00, 3.05548e-02, 1.85438e-03 
4.92000e-01, 3.16442e-04, -4.25234e-04, -6.24363e-03, -4.82876e+00, 3.29942e+00, 2.35184e+00, 3.06926e-02, 1.71719e-03 
4.92200e-01, -6.50203e-04, 2.26506e-04, -5.76626e-03, -4.82795e+00, 3.20361e+00, 2.42294e+00, 3.05798e-02, 1.83089e-03 
4.92400e-01, -1.61474e-03, 8.56211e-04, -5.27446e-03, -4.80779e+00, 3.07954e+00, 2.49593e+00, 3.02312e-02, 2.18072e-03 
4.92600e-01, -2.57332e-03, 1.45832e-03, -4.76789e-03, -4.76864e+00, 2.92830e+00, 2.57032e+00, 2.96674e-02, 2.74619e-03 
4.92800e-01, -3.52219e-03, 2.02753e-03, -4.24633e-03, -4.71096e+00, 2.75122e+00, 2.64558e+00, 2.89135e-02, 3.50191e-03 
4.93000e-01, -4.45770e-03, 2.55881e-03, -3.70966e-03, -4.63531e+00, 2.54986e+00, 2.72109e+00, 2.79989e-02, 4.41853e-03 
4.93200e-01, -5.37632e-03, 3.04748e-03, -3.15789e-03, -4.54235e+00, 2.32601e+00, 2.79618e+00, 2.69558e-02, 5.46379e-03 
4.93400e-01, -6.27465e-03, 3.48922e-03, -2.59118e-03, -4.43286e+00, 2.08163e+00, 2.87015e+00, 2.58180e-02, 6.60366e-03 
4.93600e-01, -7.14946e-03, 3.88013e-03, -2.00983e-03, -4.30768e+00, 1.81888e+00, 2.94221e+00, 2.46203e-02, 7.80352e-03 
4.93800e-01, -7.99772e-03, 4.21677e-03, -1.41430e-03, -4.16774e+00, 1.54009e+00, 3.01157e+00, 2.33965e-02, 9.02933e-03 
4.94000e-01, -8.81656e-03, 4.49616e-03, -8.05205e-04, -4.01406e+00, 1.24770e+00, 3.07739e+00, 2.21790e-02, 1.02487e-02 
4.94200e-01, -9.60334e-03, 4.71585e-03, -1.83344e-04, -3.84770e+00, 9.44304e-01, 3.13880e+00, 2.09973e-02, 1.14321e-02 
4.94400e-01, -1.03556e-02, 4.87389e-03, 4.50315e-04, -3.66981e+00, 6.32577e-01, 3.19493e+00, 1.98773e-02, 1.25534e-02 
4.94600e-01, -1.10713e-02, 4.96888e-03, 1.09463e-03, -3.48156e+00, 3.15268e-01, 3.24488e+00, 1.88407e-02, 1.35910e-02 
4.94800e-01, -1.17483e-02, 4.99999e-03, 1.74827e-03, -3.28416e+00, -4.82249e-03, 3.28778e+00, 1.79040e-02, 1.45285e-02 
4.95000e-01, -1.23849e-02, 4.96695e-03, 2.40974e-03, -3.07887e+00, -3.24871e-01, 3.32275e+00, 1.70783e-02, 1.53545e-02 
4.95200e-01, -1.29798e-02, 4.87004e-03, 3.07737e-03, -2.86694e+00, -6.42052e-01, 3.34894e+00, 1.63694e-02, 1.60634e-02 
4.95400e-01, -1.35317e-02, 4.71013e-03, 3.74932e-03, -2.64966e+00, -9.53569e-01, 3.36552e+00, 1.57772e-02, 1.66552e-02 
4.95600e-01, -1.40397e-02, 4.48862e-03, 4.42358e-03, -2.42829e+00, -1.25667e+00, 3.37169e+00, 1.52967e-02, 1.71351e-02 
4.95800e-01, -1.45030e-02, 4.20746e-03, 5.09799e-03, -2.20410e+00, -1.54869e+00, 3.36672e+00, 1.49178e-02, 1.75131e-02 
4.96000e-01, -1.49213e-02, 3.86914e-03, 5.77027e-03, -1.97833e+00, -1.82703e+00, 3.34992e+00, 1.46262e-02, 1.78036e-02 
4.96200e-01, -1.52944e-02, 3.47665e-03, 6.43796e-03, -1.75220e+00, -2.08926e+00, 3.32064e+00, 1.44041e-02, 1.80245e-02 
4.96400e-01, -1.56222e-02, 3.03344e-03, 7.09852e-03, -1.52688e+00, -2.33305e+00, 3.27834e+00, 1.42311e-02, 1.81960e-02 
4.96600e-01, -1.59051e-02, 2.54343e-03, 7.74930e-03, -1.30350e+00, -2.55626e+00, 3.22253e+00, 1.40854e-02, 1.83404e-02 
4.96800e-01, -1.61436e-02, 2.01093e-03, 8.38753e-03, -1.08314e+00, -2.75691e+00, 3.15280e+00, 1.39443e-02, 1.84801e-02 
4.97000e-01, -1.63384e-02, 1.44066e-03, 9.01042e-03, -8.66811e-01, -2.93324e+00, 3.06884e+00, 1.37859e-02, 1.86371e-02 
4.97200e-01, -1.64903e-02, 8.37639e-04, 9.61507e-03, -6.55455e-01, -3.08368e+00, 2.97042e+00, 1.35898e-02, 1.88321e-02 
4.97400e-01, -1.66005e-02, 2.07189e-04, 1.01986e-02, -4.49948e-01, -3.20691e+00, 2.85743e+00, 1.33380e-02, 1.90830e-02 
4.97600e-01, -1.66703e-02, -4.45126e-04, 1.07580e-02, -2.51079e-01, -3.30185e+00, 2.72983e+00, 1.30160e-02, 1.94044e-02 
4.97800e-01, -1.67010e-02, -1.11355e-03, 1.12905e-02, -5.95573e-02, -3.36765e+00, 2.58771e+00, 1.26132e-02, 1.98068e-02 
4.98000e-01, -1.66941e-02, -1.79219e-03, 1.17931e-02, 1.23998e-01, -3.40374e+00, 2.43124e+00, 1.21241e-02, 2.02959e-02 
4.98200e-01, -1.66514e-02, -2.47505e-03, 1.22630e-02, 2.99059e-01, -3.40979e+00, 2.26073e+00, 1.15478e-02, 2.08724e-02 
4.98400e-01, -1.65745e-02, -3.15611e-03, 1.26974e-02, 4.65188e-01, -3.38576e+00, 2.07656e+00, 1.08892e-02, 2.15317e-02 
4.98600e-01, -1.64653e-02, -3.82935e-03, 1.30936e-02, 6.22043e-01, -3.33185e+00, 1.87923e+00, 1.01580e-02, 2.22638e-02 
4.98800e-01, -1.63257e-02, -4.48885e-03, 1.34491e-02, 7.69377e-01, -3.24855e+00, 1.66936e+00, 9.36935e-03, 2.30537e-02 
4.99000e-01, -1.61576e-02, -5.12877e-03, 1.37614e-02, 9.07035e-01, -3.13657e+00, 1.44764e+00, 8.54273e-03, 2.38818e-02 
4.99200e-01, -1.59629e-02, -5.74348e-03, 1.40282e-02, 1.03496e+00, -2.99693e+00, 1.21488e+00, 7.70180e-03, 2.47244e-02 
4.99400e-01, -1.57436e-02, -6.32754e-03, 1.42473e-02, 1.15317e+00, -2.83084e+00, 9.71986e-01, 6.87342e-03, 2.55546e-02 
4.99600e-01, -1.55016e-02, -6.87581e-03, 1.44170e-02, 1.26178e+00, -2.63977e+00, 7.19929e-01, 6.08675e-03, 2.63432e-02 
4.99800e-01, -1.52389e-02, -7.38345e-03, 1.45353e-02, 1.36101e+00, -2.42540e+00, 4.59782e-01, 5.37228e-03, 2.70596e-02 
5.00000e-01, -1.49572e-02, -7.84597e-03, 1.46009e-02, 1.45111e+00, -2.18964e+00, 1.92687e-01, 4.76067e-03, 2.76731e-02 
5.00200e-01, -1.46584e-02, -8.25930e-03, 1.46124e-02, 1.53245e+00, -1.93456e+00, -8.01446e-02, 4.28163e-03, 2.81539e-02 
5.00400e-01, -1.43442e-02, -8.61980e-03, 1.45688e-02, 1.60543e+00, -1.66240e+00, -3.57442e-01, 3.96283e-03, 2.84742e-02 
5.00600e-01, -1.40162e-02, -8.92427e-03, 1.44694e-02, 1.67055e+00, -1.37558e+00, -6.37882e-01, 3.82878e-03, 2.86095e-02 
5.00800e-01, -1.36760e-02, -9.17003e-03, 1.43137e-02, 1.72834e+00, -1.07662e+00, -9.20099e-01, 3.89986e-03, 2.85394e-02 
5.01000e-01, -1.33249e-02, -9.35491e-03, 1.41014e-02, 1.77936e+00, -7.68162e-01, -1.20269e+00, 4.19143e-03, 2.82485e-02 
5.01200e-01, -1.29643e-02, -9.47729e-03, 1.38326e-02, 1.82426e+00, -4.52925e-01, -1.48424e+00, 4.71317e-03, 2.77269e-02 
5.01400e-01, -1.25952e-02, -9.53608e-03, 1.35077e-02, 1.86367e+00, -1.33691e-01, -1.76330e+00, 5.46847e-03, 2.69714e-02 
5.01600e-01, -1.22188e-02, -9.53077e-03, 1.31273e-02, 1.89827e+00, 1.86723e-01, -2.03844e+00, 6.45417e-03, 2.59851e-02 
5.01800e-01, -1.18359e-02, -9.46139e-03, 1.26923e-02, 1.92874e+00, 5.05489e-01, -2.30822e+00, 7.66041e-03, 2.47778e-02 
5.02000e-01, -1.14473e-02, -9.32857e-03, 1.22040e-02, 1.95579e+00, 8.19795e-01, -2.57123e+00, 9.07075e-03, 2.33661e-02 
5.02200e-01, -1.10536e-02, -9.13348e-03, 1.16638e-02, 1.98011e+00, 1.12687e+00, -2.82607e+00, 1.06625e-02, 2.17726e-02 
5.02400e-01, -1.06552e-02, -8.87783e-03, 1.10735e-02, 2.00237e+00, 1.42400e+00, -3.07139e+00, 1.24072e-02, 2.00258e-02 
5.02600e-01, -1.02526e-02, -8.56388e-03, 1.04352e-02, 2.02324e+00, 1.70856e+00, -3.30588e+00, 1.42715e-02, 1.81592e-02 
5.02800e-01, -9.84595e-03, -8.19440e-03, 9.75119e-03, 2.04335e+00, 1.97805e+00, -3.52830e+00, 1.62178e-02, 1.62102e-02 
5.03000e-01, -9.43529e-03, -7.77266e-03, 9.02393e-03, 2.06330e+00, 2.23008e+00, -3.73746e+00, 1.82058e-02, 1.42196e-02 
5.03200e-01, -9.02063e-03, -7.30237e-03, 8.25621e-03, 2.08365e+00, 2.46244e+00, -3.93225e+00, 2.01930e-02, 1.22297e-02 
5.03400e-01, -8.60183e-03, -6.78768e-03, 7.45103e-03, 2.10492e+00, 2.67307e+00, -4.11164e+00, 2.21364e-02, 1.02836e-02 
5.03600e-01, -8.17866e-03, -6.23314e-03, 6.61156e-03, 2.12755e+00, 2.86011e+00, -4.27469e+00, 2.39937e-02, 8.42382e-03 
5.03800e-01, -7.75081e-03, -5.64364e-03, 5.74115e-03, 2.15195e+00, 3.02192e+00, -4.42056e+00, 2.57242e-02, 6.69097e-03 
5.04000e-01, -7.31788e-03, -5.02437e-03, 4.84334e-03, 2.17845e+00, 3.15706e+00, -4.54850e+00, 2.72904e-02, 5.12263e-03 
5.04200e-01, -6.87943e-03, -4.38081e-03, 3.92175e-03, 2.20730e+00, 3.26435e+00, -4.65789e+00, 2.86591e-02, 3.75222e-03 
5.04400e-01, -6.43496e-03, -3.71863e-03, 2.98018e-03, 2.23869e+00, 3.34283e+00, -4.74821e+00, 2.98018e-02, 2.60806e-03 
5.04600e-01, -5.98396e-03, -3.04368e-03, 2.02247e-03, 2.27275e+00, 3.39181e+00, -4.81903e+00, 3.06963e-02, 1.71256e-03 
5.04800e-01, -5.52587e-03, -2.36191e-03, 1.05256e-03, 2.30950e+00, 3.41087e+00, -4.87009e+00, 3.13268e-02, 1.08157e-03 
5.05000e-01, -5.06016e-03, -1.67933e-03, 7.44350e-05, 2.34890e+00, 3.39983e+00, -4.90120e+00, 3.16842e-02, 7.24017e-04 
5.05200e-01, -4.58631e-03, -1.00197e-03, -9.07918e-04, 2.39083e+00, 3.35879e+00, -4.91233e+00, 3.17669e-02, 6.41692e-04 
5.05400e-01, -4.10383e-03, -3.35813e-04, -1.89050e-03, 2.43509e+00, 3.28812e+00, -4.90354e+00, 3.15800e-02, 8.29297e-04 
5.05600e-01, -3.61227e-03, 3.13274e-04, -2.86933e-03, 2.48141e+00, 3.18843e+00, -4.87502e+00, 3.11358e-02, 1.27471e-03 
5.05800e-01, -3.11126e-03, 9.39560e-04, -3.84050e-03, 2.52943e+00, 3.06061e+00, -4.82708e+00, 3.04525e-02, 1.95948e-03 
5.06000e-01, -2.60050e-03, 1.53752e-03, -4.80016e-03, 2.57873e+00, 2.90578e+00, -4.76015e+00, 2.95543e-02, 2.85946e-03 
5.06200e-01, -2.07977e-03, 2.10187e-03, -5.74456e-03, 2.62882e+00, 2.72531e+00, -4.67475e+00, 2.84701e-02, 3.94573e-03 
5.06400e-01, -1.54897e-03, 2.62764e-03, -6.67006e-03, 2.67914e+00, 2.52080e+00, -4.57154e+00, 2.72326e-02, 5.18550e-03 
5.06600e-01, -1.00811e-03, 3.11019e-03, -7.57318e-03, 2.72907e+00, 2.29404e+00, -4.45125e+00, 2.58771e-02, 6.54329e-03 
5.06800e-01, -4.57341e-04, 3.54526e-03, -8.45056e-03, 2.77796e+00, 2.04704e+00, -4.31471e+00, 2.44407e-02, 7.98206e-03 
5.07000e-01, 1.03072e-04, 3.92901e-03, -9.29906e-03, 2.82510e+00, 1.78198e+00, -4.16286e+00, 2.29606e-02, 9.46442e-03 
5.07200e-01, 6.72698e-04, 4.25805e-03, -1.01157e-02, 2.86971e+00, 1.50119e+00, -3.99668e+00, 2.14734e-02, 1.09538e-02 
5.07400e-01, 1.25096e-03, 4.52949e-03, -1.08977e-02, 2.91104e+00, 1.20716e+00, -3.81727e+00, 2.00135e-02, 1.24157e-02 
5.07600e-01, 1.83711e-03, 4.74092e-03, -1.16426e-02, 2.94826e+00, 9.02480e-01, -3.62576e+00, 1.86125e-02, 1.38184e-02 
5.07800e-01, 2.43026e-03, 4.89048e-03, -1.23480e-02, 2.98055e+00, 5.89834e-01, -3.42335e+00, 1.72978e-02, 1.51345e-02 
5.08000e-01, 3.02933e-03, 4.97685e-03, -1.30120e-02, 3.00708e+00, 2.71983e-01, -3.21127e+00, 1.60925e-02, 1.63409e-02 
5.08200e-01, 3.63309e-03, 4.99927e-03, -1.36325e-02, 3.02703e+00, -4.82676e-02, -2.99080e+00, 1.50141e-02, 1.74201e-02 
5.08400e-01, 4.24015e-03, 4.95754e-03, -1.42083e-02, 3.03958e+00, -3.68092e-01, -2.76325e+00, 1.40745e-02, 1.83600e-02 
5.08600e-01, 4.84892e-03, 4.85204e-03, -1.47378e-02, 3.04392e+00, -6.84669e-01, -2.52992e+00, 1.32799e-02, 1.91547e-02 
5.08800e-01, 5.45771e-03, 4.68368e-03, -1.52202e-02, 3.03927e+00, -9.95205e-01, -2.29216e+00, 1.26307e-02, 1.98036e-02 
5.09000e-01, 6.06463e-03, 4.45395e-03, -1.56547e-02, 3.02492e+00, -1.29696e+00, -2.05127e+00, 1.21215e-02, 2.03121e-02 
5.09200e-01, 6.66768e-03, 4.16489e-03, -1.60408e-02, 3.00015e+00, -1.58727e+00, -1.80857e+00, 1.17423e-02, 2.06904e-02 
5.09400e-01, 7.26470e-03, 3.81905e-03, -1.63781e-02, 2.96434e+00, -1.86357e+00, -1.56533e+00, 1.14783e-02, 2.09533e-02 
5.09600e-01, 7.85342e-03, 3.41946e-03, -1.66669e-02, 2.91690e+00, -2.12344e+00, -1.32281e+00, 1.13111e-02, 2.11191e-02 
5.09800e-01, 8.43146e-03, 2.96967e-03, -1.69073e-02, 2.85733e+00, -2.36456e+00, -1.08222e+00, 1.12197e-02, 2.12091e-02 
5.10000e-01, 8.99635e-03, 2.47364e-03, -1.70998e-02, 2.78518e+00, -2.58482e+00, -8.44713e-01, 1.11813e-02, 2.12460e-02 
5.10200e-01, 9.54553e-03, 1.93574e-03, -1.72451e-02, 2.70010e+00, -2.78227e+00, -6.11400e-01, 1.11723e-02, 2.12536e-02 
